,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project,severities,avg,file
348,org.apache.pluto.container.impl.ResourceResponseImpl#setLocale Locale,git@github.com:apache/portals-pluto.git,4db5ddd26fb2ce642be7b0894858e664c6076a3b,/pluto-container/src/main/java/org/apache/pluto/container/impl/ResourceResponseImpl.java,154,170,https://github.com/apache/portals-pluto/blob/4db5ddd26fb2ce642be7b0894858e664c6076a3b/pluto-container/src/main/java/org/apache/pluto/container/impl/ResourceResponseImpl.java/#L154-L170,1.0,"[0, 0]",0.0,data/ResourceResponseImpl.java
349,org.apache.pulsar.client.impl.ConsumerImpl#getLastMessageIdAsync,git@github.com:apache/pulsar.git,044daf8d61328265640a5b3e5008fc04fac73efa,/pulsar-client/src/main/java/org/apache/pulsar/client/impl/ConsumerImpl.java,1442,1456,https://github.com/apache/pulsar/blob/044daf8d61328265640a5b3e5008fc04fac73efa/pulsar-client/src/main/java/org/apache/pulsar/client/impl/ConsumerImpl.java/#L1442-L1456,1.0,"[0, 0, 0, 0, 2, 0, 0, 1]",0.375,data/ConsumerImpl.java
350,org.apache.pluto.container.impl.ClientDataRequestImpl#checkPostedFormData,git@github.com:apache/portals-pluto.git,4db5ddd26fb2ce642be7b0894858e664c6076a3b,/pluto-container/src/main/java/org/apache/pluto/container/impl/ClientDataRequestImpl.java,47,61,https://github.com/apache/portals-pluto/blob/4db5ddd26fb2ce642be7b0894858e664c6076a3b/pluto-container/src/main/java/org/apache/pluto/container/impl/ClientDataRequestImpl.java/#L47-L61,1.0,"[0, 0]",0.0,data/ClientDataRequestImpl.java
351,org.apache.pulsar.broker.admin.v2.Namespaces#setSubscribeRate String|String|SubscribeRate,git@github.com:apache/pulsar.git,044daf8d61328265640a5b3e5008fc04fac73efa,/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v2/Namespaces.java,375,383,https://github.com/apache/pulsar/blob/044daf8d61328265640a5b3e5008fc04fac73efa/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/v2/Namespaces.java/#L375-L383,1.0,[0],0.0,data/Namespaces.java
352,org.apache.qpid.jms.provider.amqp.AmqpTransactionContext.DischargeCompletion#onDischargeSuccess,git@github.com:apache/qpid-jms.git,59f62b111687072fad3302fb4c6f91a389b4c0e6,/qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpTransactionContext.java,392,406,https://github.com/apache/qpid-jms/blob/59f62b111687072fad3302fb4c6f91a389b4c0e6/qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/amqp/AmqpTransactionContext.java/#L392-L406,1.0,"[0, 0]",0.0,data/AmqpTransactionContext.java
353,org.apache.qpid.server.virtualhost.SynchronousMessageStoreRecoverer#recover QueueManagingVirtualHost<?>,git@github.com:apache/qpid-broker-j.git,4c4400b98a5a8493cfb9e5dbb21c97175f433a62,/broker-core/src/main/java/org/apache/qpid/server/virtualhost/SynchronousMessageStoreRecoverer.java,63,151,https://github.com/apache/qpid-broker-j/blob/4c4400b98a5a8493cfb9e5dbb21c97175f433a62/broker-core/src/main/java/org/apache/qpid/server/virtualhost/SynchronousMessageStoreRecoverer.java/#L63-L151,1.0,"[3, 1, 0, 3, 2, 2, 3, 0]",1.75,data/SynchronousMessageStoreRecoverer.java
354,org.apache.qpid.server.store.AbstractMemoryStore#remove ConfiguredObjectRecord,git@github.com:apache/qpid-broker-j.git,4c4400b98a5a8493cfb9e5dbb21c97175f433a62,/broker-core/src/main/java/org/apache/qpid/server/store/AbstractMemoryStore.java,80,93,https://github.com/apache/qpid-broker-j/blob/4c4400b98a5a8493cfb9e5dbb21c97175f433a62/broker-core/src/main/java/org/apache/qpid/server/store/AbstractMemoryStore.java/#L80-L93,1.0,"[0, 0]",0.0,data/AbstractMemoryStore.java
355,org.apache.qpid.server.model.AbstractConfiguredObjectTypeFactory#getType,git@github.com:apache/qpid-broker-j.git,4c4400b98a5a8493cfb9e5dbb21c97175f433a62,/broker-core/src/main/java/org/apache/qpid/server/model/AbstractConfiguredObjectTypeFactory.java,45,49,https://github.com/apache/qpid-broker-j/blob/4c4400b98a5a8493cfb9e5dbb21c97175f433a62/broker-core/src/main/java/org/apache/qpid/server/model/AbstractConfiguredObjectTypeFactory.java/#L45-L49,1.0,"[0, 0]",0.0,data/AbstractConfiguredObjectTypeFactory.java
356,org.apache.qpid.server.protocol.v1_0.LinkRegistryImpl#open,git@github.com:apache/qpid-broker-j.git,4c4400b98a5a8493cfb9e5dbb21c97175f433a62,/broker-plugins/amqp-1-0-protocol/src/main/java/org/apache/qpid/server/protocol/v1_0/LinkRegistryImpl.java,159,169,https://github.com/apache/qpid-broker-j/blob/4c4400b98a5a8493cfb9e5dbb21c97175f433a62/broker-plugins/amqp-1-0-protocol/src/main/java/org/apache/qpid/server/protocol/v1_0/LinkRegistryImpl.java/#L159-L169,1.0,"[0, 0]",0.0,data/LinkRegistryImpl.java
357,org.apache.qpid.server.queue.QueueEntryImpl#makeAcquisitionUnstealable MessageInstanceConsumer<?>,git@github.com:apache/qpid-broker-j.git,4c4400b98a5a8493cfb9e5dbb21c97175f433a62,/broker-core/src/main/java/org/apache/qpid/server/queue/QueueEntryImpl.java,336,353,https://github.com/apache/qpid-broker-j/blob/4c4400b98a5a8493cfb9e5dbb21c97175f433a62/broker-core/src/main/java/org/apache/qpid/server/queue/QueueEntryImpl.java/#L336-L353,1.0,"[1, 2, 0, 1, 0, 0]",0.6666666666666666,data/QueueEntryImpl.java
358,org.apache.qpid.server.security.access.config.AclFileParser.parse Reader|EventLoggerProvider,git@github.com:apache/qpid-broker-j.git,4c4400b98a5a8493cfb9e5dbb21c97175f433a62,/broker-plugins/access-control/src/main/java/org/apache/qpid/server/security/access/config/AclFileParser.java,113,249,https://github.com/apache/qpid-broker-j/blob/4c4400b98a5a8493cfb9e5dbb21c97175f433a62/broker-plugins/access-control/src/main/java/org/apache/qpid/server/security/access/config/AclFileParser.java/#L113-L249,1.0,"[3, 2, 3, 0, 0, 2]",1.6666666666666667,data/AclFileParser.java
359,org.apache.qpid.qmf2.common.BooleanLessEqual.BooleanLessEqual List,git@github.com:apache/qpid.git,61e6c03338f3bd20a62590baa89a36bffeb32859,/qpid/tools/src/java/qpid-qmf2/src/main/java/org/apache/qpid/qmf2/common/BooleanLessEqual.java,54,57,https://github.com/apache/qpid/blob/61e6c03338f3bd20a62590baa89a36bffeb32859/qpid/tools/src/java/qpid-qmf2/src/main/java/org/apache/qpid/qmf2/common/BooleanLessEqual.java/#L54-L57,1.0,"[0, 0]",0.0,data/BooleanLessEqual.java
360,org.apache.rocketmq.console.controller.ProducerController#producerConnection String|String,git@github.com:apache/rocketmq-externals.git,dba6eb0c997d5c325f26b3d1da9d739d927228dc,/rocketmq-console/src/main/java/org/apache/rocketmq/console/controller/ProducerController.java,36,42,https://github.com/apache/rocketmq-externals/blob/dba6eb0c997d5c325f26b3d1da9d739d927228dc/rocketmq-console/src/main/java/org/apache/rocketmq/console/controller/ProducerController.java/#L36-L42,1.0,"[0, 0]",0.0,data/ProducerController.java
361,org.apache.rocketmq.common.UtilAll.getIP,git@github.com:apache/rocketmq.git,971fa8ed8b209b39bdfe41c57cd64576d244e6bd,/common/src/main/java/org/apache/rocketmq/common/UtilAll.java,484,516,https://github.com/apache/rocketmq/blob/971fa8ed8b209b39bdfe41c57cd64576d244e6bd/common/src/main/java/org/apache/rocketmq/common/UtilAll.java/#L484-L516,1.0,"[2, 0, 1, 2, 0, 0]",0.8333333333333334,data/UtilAll.java
362,org.apache.rocketmq.remoting.protocol.RemotingCommand#headerEncode,git@github.com:apache/rocketmq.git,971fa8ed8b209b39bdfe41c57cd64576d244e6bd,/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java,362,369,https://github.com/apache/rocketmq/blob/971fa8ed8b209b39bdfe41c57cd64576d244e6bd/remoting/src/main/java/org/apache/rocketmq/remoting/protocol/RemotingCommand.java/#L362-L369,1.0,"[0, 0]",0.0,data/RemotingCommand.java
363,org.apache.rocketmq.common.protocol.topic.OffsetMovedEvent#toString,git@github.com:apache/rocketmq.git,971fa8ed8b209b39bdfe41c57cd64576d244e6bd,/common/src/main/java/org/apache/rocketmq/common/protocol/topic/OffsetMovedEvent.java,61,65,https://github.com/apache/rocketmq/blob/971fa8ed8b209b39bdfe41c57cd64576d244e6bd/common/src/main/java/org/apache/rocketmq/common/protocol/topic/OffsetMovedEvent.java/#L61-L65,1.0,"[0, 0]",0.0,data/OffsetMovedEvent.java
364,org.apache.rocketmq.logappender.log4j.RocketmqLog4jAppender.RocketmqLog4jAppender,git@github.com:apache/rocketmq.git,971fa8ed8b209b39bdfe41c57cd64576d244e6bd,/logappender/src/main/java/org/apache/rocketmq/logappender/log4j/RocketmqLog4jAppender.java,59,60,https://github.com/apache/rocketmq/blob/971fa8ed8b209b39bdfe41c57cd64576d244e6bd/logappender/src/main/java/org/apache/rocketmq/logappender/log4j/RocketmqLog4jAppender.java/#L59-L60,1.0,"[0, 0]",0.0,data/RocketmqLog4jAppender.java
365,org.apache.ranger.security.web.filter.RangerUsernamePasswordAuthenticationFilter#setRememberMeServices RememberMeServices,git@github.com:apache/ranger.git,7c52a79a5d0b41bfc94caca9d531e0fefba2bfe7,/security-admin/src/main/java/org/apache/ranger/security/web/filter/RangerUsernamePasswordAuthenticationFilter.java,43,50,https://github.com/apache/ranger/blob/7c52a79a5d0b41bfc94caca9d531e0fefba2bfe7/security-admin/src/main/java/org/apache/ranger/security/web/filter/RangerUsernamePasswordAuthenticationFilter.java/#L43-L50,1.0,"[0, 0]",0.0,data/RangerUsernamePasswordAuthenticationFilter.java
366,org.apache.ranger.service.AbstractBaseResourceService#createEntityObject,git@github.com:apache/ranger.git,7c52a79a5d0b41bfc94caca9d531e0fefba2bfe7,/security-admin/src/main/java/org/apache/ranger/service/AbstractBaseResourceService.java,151,159,https://github.com/apache/ranger/blob/7c52a79a5d0b41bfc94caca9d531e0fefba2bfe7/security-admin/src/main/java/org/apache/ranger/service/AbstractBaseResourceService.java/#L151-L159,1.0,"[0, 0]",0.0,data/AbstractBaseResourceService.java
367,org.apache.sentry.provider.db.service.persistent.SentryStore#getMAuthzPaths long|String,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-service/sentry-service-server/src/main/java/org/apache/sentry/provider/db/service/persistent/SentryStore.java,3748,3761,https://github.com/apache/sentry/blob/f859446b65bbc274bc4899464892151eec8217c6/sentry-service/sentry-service-server/src/main/java/org/apache/sentry/provider/db/service/persistent/SentryStore.java/#L3748-L3761,1.0,"[0, 0]",0.0,data/SentryStore.java
368,org.apache.sentry.api.service.thrift.SentryPolicyService.list_sentry_privileges_by_user_and_itsgroups_args.list_sentry_privileges_by_user_and_itsgroups_args TListSentryPrivilegesRequest,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-service/sentry-service-api/src/gen/thrift/gen-javabean/org/apache/sentry/api/service/thrift/SentryPolicyService.java,12942,12947,https://github.com/apache/sentry/blob/f859446b65bbc274bc4899464892151eec8217c6/sentry-service/sentry-service-api/src/gen/thrift/gen-javabean/org/apache/sentry/api/service/thrift/SentryPolicyService.java/#L12942-L12947,1.0,"[0, 0]",0.0,data/SentryPolicyService.java
369,org.apache.sentry.kafka.binding.KafkaAuthBinding#isPrivilegeForResource TSentryPrivilege|Resource,git@github.com:apache/sentry.git,f859446b65bbc274bc4899464892151eec8217c6,/sentry-binding/sentry-binding-kafka/src/main/java/org/apache/sentry/kafka/binding/KafkaAuthBinding.java,419,428,https://github.com/apache/sentry/blob/f859446b65bbc274bc4899464892151eec8217c6/sentry-binding/sentry-binding-kafka/src/main/java/org/apache/sentry/kafka/binding/KafkaAuthBinding.java/#L419-L428,1.0,"[0, 0]",0.0,data/KafkaAuthBinding.java
370,org.apache.servicecomb.it.schema.AnnotatedAttributeSpringmvcSchema#fromAttribute String|String|String,git@github.com:apache/servicecomb-java-chassis.git,72cd0e137c4a0c3b899adfa6e19e2fd590743014,/integration-tests/it-producer/src/main/java/org/apache/servicecomb/it/schema/AnnotatedAttributeSpringmvcSchema.java,76,80,https://github.com/apache/servicecomb-java-chassis/blob/72cd0e137c4a0c3b899adfa6e19e2fd590743014/integration-tests/it-producer/src/main/java/org/apache/servicecomb/it/schema/AnnotatedAttributeSpringmvcSchema.java/#L76-L80,1.0,"[0, 0]",0.0,data/AnnotatedAttributeSpringmvcSchema.java
371,org.apache.servicecomb.demo.edge.service.encrypt.EncryptEdgeDispatcher#routeToBackend RoutingContext|Hcr|String,git@github.com:apache/servicecomb-java-chassis.git,72cd0e137c4a0c3b899adfa6e19e2fd590743014,/demo/demo-edge/edge-service/src/main/java/org/apache/servicecomb/demo/edge/service/encrypt/EncryptEdgeDispatcher.java,102,113,https://github.com/apache/servicecomb-java-chassis/blob/72cd0e137c4a0c3b899adfa6e19e2fd590743014/demo/demo-edge/edge-service/src/main/java/org/apache/servicecomb/demo/edge/service/encrypt/EncryptEdgeDispatcher.java/#L102-L113,1.0,"[0, 0]",0.0,data/EncryptEdgeDispatcher.java
372,org.apache.poi.ss.util.TestSheetUtil#testGetColumnWidthString,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/testcases/org/apache/poi/ss/util/TestSheetUtil.java,132,148,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/testcases/org/apache/poi/ss/util/TestSheetUtil.java/#L132-L148,1.0,"[0, 0]",0.0,data/TestSheetUtil.java
373,org.apache.royale.compiler.internal.codegen.js.amd.JSAMDEmitter#emitPackageContents IPackageDefinition,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/amd/JSAMDEmitter.java,136,163,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/amd/JSAMDEmitter.java/#L136-L163,1.0,"[0, 0]",0.0,data/JSAMDEmitter.java
374,org.apache.royale.compiler.internal.fxg.swf.ShapeHelper.getCoordinates List<ShapeRecord>,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/fxg/swf/ShapeHelper.java,1022,1049,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/fxg/swf/ShapeHelper.java/#L1022-L1049,1.0,"[0, 0]",0.0,data/ShapeHelper.java
375,org.apache.royale.compiler.internal.tree.mxml.MXMLXMLListNode#getName,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLXMLListNode.java,64,68,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLXMLListNode.java/#L64-L68,1.0,"[0, 0]",0.0,data/MXMLXMLListNode.java
376,org.apache.poi.xssf.model.TestCommentsTable#writeRead,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/ooxml/testcases/org/apache/poi/xssf/model/TestCommentsTable.java,128,175,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/ooxml/testcases/org/apache/poi/xssf/model/TestCommentsTable.java/#L128-L175,1.0,"[2, 2, 2, 2]",2.0,data/TestCommentsTable.java
377,org.apache.poi.xssf.usermodel.XSSFCreationHelper#createRichTextString String,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448,/src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFCreationHelper.java,43,48,https://github.com/apache/poi/blob/351623a86924dab9c565e08e8cecfe151522c448/src/ooxml/java/org/apache/poi/xssf/usermodel/XSSFCreationHelper.java/#L43-L48,1.0,"[0, 0]",0.0,data/XSSFCreationHelper.java
378,org.apache.royale.compiler.internal.tree.mxml.MXMLClassReferenceNodeBase#getEventSpecifierNode String,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLClassReferenceNodeBase.java,376,380,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/tree/mxml/MXMLClassReferenceNodeBase.java/#L376-L380,1.0,"[0, 0]",0.0,data/MXMLClassReferenceNodeBase.java
379,org.apache.shiro.cache.ehcache.EhCacheManager#destroy,git@github.com:apache/shiro.git,eeb7e9552e4d51828b4ee05b69f02c5071cbb9d6,/support/ehcache/src/main/java/org/apache/shiro/cache/ehcache/EhCacheManager.java,234,249,https://github.com/apache/shiro/blob/eeb7e9552e4d51828b4ee05b69f02c5071cbb9d6/support/ehcache/src/main/java/org/apache/shiro/cache/ehcache/EhCacheManager.java/#L234-L249,1.0,"[0, 0]",0.0,data/EhCacheManager.java
380,org.apache.royale.compiler.internal.units.ASCompilationUnit#createFileNode IFileSpecification,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/units/ASCompilationUnit.java,285,316,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/units/ASCompilationUnit.java/#L285-L316,1.0,"[0, 0]",0.0,data/ASCompilationUnit.java
381,org.apache.royale.compiler.internal.codegen.js.jx.BindableEmitter#emitBindableImplementsConstructorCode boolean,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/BindableEmitter.java,80,99,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-jx/src/main/java/org/apache/royale/compiler/internal/codegen/js/jx/BindableEmitter.java/#L80-L99,1.0,"[0, 0]",0.0,data/BindableEmitter.java
382,org.apache.royale.compiler.internal.config.FlashBuilderConfigurator.RoyaleLibPropertiesHandler#startElement String|String|String|Attributes,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-common/src/main/java/org/apache/royale/compiler/internal/config/FlashBuilderConfigurator.java,468,510,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-common/src/main/java/org/apache/royale/compiler/internal/config/FlashBuilderConfigurator.java/#L468-L510,1.0,"[1, 1, 1, 1, 0, 0]",0.6666666666666666,data/FlashBuilderConfigurator.java
383,org.apache.royale.compiler.clients.ASC.ASCTargetSettings#getDefaultBackgroundColor,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/clients/ASC.java,190,194,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/clients/ASC.java/#L190-L194,1.0,"[0, 0]",0.0,data/ASC.java
384,org.apache.royale.compiler.internal.as.codegen.ControlFlowContextManager#innerToOuter,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/internal/as/codegen/ControlFlowContextManager.java,183,187,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler/src/main/java/org/apache/royale/compiler/internal/as/codegen/ControlFlowContextManager.java/#L183-L187,1.0,"[0, 0]",0.0,data/ControlFlowContextManager.java
385,flash.swf.tags.DefineShape#equals Object,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/swfutils/src/main/java/flash/swf/tags/DefineShape.java,79,99,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/swfutils/src/main/java/flash/swf/tags/DefineShape.java/#L79-L99,1.0,"[0, 0]",0.0,data/DefineShape.java
386,flex2.compiler.common.CompilerConfiguration.getAdjustOpdebuglineInfo,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/flex-compiler-oem/src/main/java/flex2/compiler/common/CompilerConfiguration.java,426,435,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/flex-compiler-oem/src/main/java/flex2/compiler/common/CompilerConfiguration.java/#L426-L435,1.0,"[0, 0]",0.0,data/CompilerConfiguration.java
387,org.apache.sis.feature.FeatureFormat#setAllowedColumns Set<Column>,git@github.com:apache/sis.git,002121abc9b9826fbd51fac7150b3ee0c02cc88b,/core/sis-feature/src/main/java/org/apache/sis/feature/FeatureFormat.java,197,201,https://github.com/apache/sis/blob/002121abc9b9826fbd51fac7150b3ee0c02cc88b/core/sis-feature/src/main/java/org/apache/sis/feature/FeatureFormat.java/#L197-L201,1.0,"[0, 0]",0.0,data/FeatureFormat.java
388,org.apache.sis.internal.shapefile.jdbc.resultset.DBFResultSet#assertNotClosed,git@github.com:apache/sis.git,002121abc9b9826fbd51fac7150b3ee0c02cc88b,/storage/sis-shapefile/src/main/java/org/apache/sis/internal/shapefile/jdbc/resultset/DBFResultSet.java,75,81,https://github.com/apache/sis/blob/002121abc9b9826fbd51fac7150b3ee0c02cc88b/storage/sis-shapefile/src/main/java/org/apache/sis/internal/shapefile/jdbc/resultset/DBFResultSet.java/#L75-L81,1.0,"[0, 0]",0.0,data/DBFResultSet.java
389,org.apache.sis.referencing.operation.transform.AbstractLinearTransform#clone,git@github.com:apache/sis.git,002121abc9b9826fbd51fac7150b3ee0c02cc88b,/core/sis-referencing/src/main/java/org/apache/sis/referencing/operation/transform/AbstractLinearTransform.java,84,88,https://github.com/apache/sis/blob/002121abc9b9826fbd51fac7150b3ee0c02cc88b/core/sis-referencing/src/main/java/org/apache/sis/referencing/operation/transform/AbstractLinearTransform.java/#L84-L88,1.0,"[0, 0]",0.0,data/AbstractLinearTransform.java
390,org.apache.sis.metadata.TreeNodeChildren.TreeNodeChildren TreeNode|Object|PropertyAccessor,git@github.com:apache/sis.git,002121abc9b9826fbd51fac7150b3ee0c02cc88b,/core/sis-metadata/src/main/java/org/apache/sis/metadata/TreeNodeChildren.java,137,165,https://github.com/apache/sis/blob/002121abc9b9826fbd51fac7150b3ee0c02cc88b/core/sis-metadata/src/main/java/org/apache/sis/metadata/TreeNodeChildren.java/#L137-L165,1.0,"[1, 0, 0, 1]",0.5,data/TreeNodeChildren.java
391,org.apache.sis.internal.netcdf.ucar.GridWrapper#containsAllNamedAxes String[],git@github.com:apache/sis.git,002121abc9b9826fbd51fac7150b3ee0c02cc88b,/storage/sis-netcdf/src/main/java/org/apache/sis/internal/netcdf/ucar/GridWrapper.java,186,199,https://github.com/apache/sis/blob/002121abc9b9826fbd51fac7150b3ee0c02cc88b/storage/sis-netcdf/src/main/java/org/apache/sis/internal/netcdf/ucar/GridWrapper.java/#L186-L199,1.0,"[0, 0]",0.0,data/GridWrapper.java
392,org.apache.struts2.showcase.application.MemoryStorage#delete IdEntity,git@github.com:apache/struts.git,e82c5a207f62fdb1bb6e8da690325b5a109c924f,/apps/showcase/src/main/java/org/apache/struts2/showcase/application/MemoryStorage.java,126,131,https://github.com/apache/struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/apps/showcase/src/main/java/org/apache/struts2/showcase/application/MemoryStorage.java/#L126-L131,1.0,"[0, 0]",0.0,data/MemoryStorage.java
393,org.apache.struts2.el.parser.AstFunction#getOutputName,git@github.com:apache/struts.git,e82c5a207f62fdb1bb6e8da690325b5a109c924f,/plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/AstFunction.java,49,55,https://github.com/apache/struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/plugins/embeddedjsp/src/main/java/org/apache/struts2/el/parser/AstFunction.java/#L49-L55,1.0,"[0, 0]",0.0,data/AstFunction.java
394,org.apache.struts2.sitemesh.NoneDecoratorMapper#getDecorator HttpServletRequest|Page,git@github.com:apache/struts.git,e82c5a207f62fdb1bb6e8da690325b5a109c924f,/plugins/sitemesh/src/main/java/org/apache/struts2/sitemesh/NoneDecoratorMapper.java,32,38,https://github.com/apache/struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/plugins/sitemesh/src/main/java/org/apache/struts2/sitemesh/NoneDecoratorMapper.java/#L32-L38,1.0,"[0, 0]",0.0,data/NoneDecoratorMapper.java
395,com.opensymphony.xwork2.ognl.accessor.XWorkMapPropertyAccessor#getValue Map|Object,git@github.com:apache/struts.git,e82c5a207f62fdb1bb6e8da690325b5a109c924f,/core/src/main/java/com/opensymphony/xwork2/ognl/accessor/XWorkMapPropertyAccessor.java,133,144,https://github.com/apache/struts/blob/e82c5a207f62fdb1bb6e8da690325b5a109c924f/core/src/main/java/com/opensymphony/xwork2/ognl/accessor/XWorkMapPropertyAccessor.java/#L133-L144,1.0,"[0, 0]",0.0,data/XWorkMapPropertyAccessor.java
396,"org.apache.sysml.runtime.instructions.spark.utils.RDDSortUtils.ExtractDoubleValuesWithIndexFunction#call Tuple2<MatrixIndexes, MatrixBlock>",git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/instructions/spark/utils/RDDSortUtils.java,332,347,https://github.com/apache/systemml/blob/7fba4b29d653747a9ed038d282954a44fea3031c/src/main/java/org/apache/sysml/runtime/instructions/spark/utils/RDDSortUtils.java/#L332-L347,1.0,"[0, 0]",0.0,data/RDDSortUtils.java
397,org.apache.storm.messaging.netty.KerberosSaslClientHandler#handleControlMessage ChannelHandlerContext|ControlMessage,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786,/storm-client/src/jvm/org/apache/storm/messaging/netty/KerberosSaslClientHandler.java,95,117,https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/messaging/netty/KerberosSaslClientHandler.java/#L95-L117,1.0,"[0, 0]",0.0,data/KerberosSaslClientHandler.java
398,org.apache.tajo.org.objectweb.asm.MethodWriter#resizeInstructions,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/MethodWriter.java,2145,2559,https://github.com/apache/tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/MethodWriter.java/#L2145-L2559,1.0,"[2, 0, 1, 3, 0, 3]",1.5,data/MethodWriter.java
399,org.apache.storm.generated.PrivateWorkerKey.findByThriftId int,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786,/storm-client/src/jvm/org/apache/storm/generated/PrivateWorkerKey.java,59,71,https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/generated/PrivateWorkerKey.java/#L59-L71,1.0,"[0, 0]",0.0,data/PrivateWorkerKey.java
